JOB N;Submit Time;Wait Time;Run Time;Number of Allocated Processors;Average CPU Time Used;Used Memory;Requested Number of Processors;Requested Time;Requested Memory;Status;User ID;Group ID;Executable (Application) Number;Queue Number; Partition Number;Preceding Job Number;Think Time from Preceding Job;Dia de Semana;Dia;Mês;Horas;Minutos;Segundos
12621;2396653;-1;112;2;-1;-1;-1;-1;-1;-1;12;2;49;-1;-1;-1;-1;Qui;28;Out;17;44;16
12622;2397309;-1;2497;32;-1;-1;-1;-1;-1;-1;1;1;302;-1;-1;-1;-1;Qui;28;Out;17;55;12
12623;2397904;-1;13;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Qui;28;Out;18;5;7
12624;2398012;-1;100;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Qui;28;Out;18;6;55
12625;2398306;-1;51;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Qui;28;Out;18;11;49
12626;2398315;-1;48;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Qui;28;Out;18;11;58
12627;2398476;-1;110;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Qui;28;Out;18;14;39
12628;2398656;-1;20;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Qui;28;Out;18;17;39
12629;2398813;-1;2473;32;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Qui;28;Out;18;20;16
12630;2399246;-1;428;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Qui;28;Out;18;27;29
12631;2399729;-1;47;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Qui;28;Out;18;35;32
12632;2399809;-1;1476;32;-1;-1;-1;-1;-1;-1;1;1;302;-1;-1;-1;-1;Qui;28;Out;18;36;52
12633;2401675;-1;141;128;-1;-1;-1;-1;-1;-1;35;1;291;-1;-1;-1;-1;Qui;28;Out;19;7;58
12634;2402069;-1;117;128;-1;-1;-1;-1;-1;-1;35;1;291;-1;-1;-1;-1;Qui;28;Out;19;14;32
12635;2402365;-1;353;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;19;28
12636;2402738;-1;264;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;25;41
12637;2403005;-1;237;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;30;8
12638;2403301;-1;221;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;35;4
12639;2403523;-1;215;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;38;46
12640;2403739;-1;208;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;42;22
12641;2403948;-1;210;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;45;51
12642;2404160;-1;224;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;49;23
12643;2404388;-1;226;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;53;11
12644;2404616;-1;220;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;19;56;59
12645;2404900;-1;159;128;-1;-1;-1;-1;-1;-1;35;1;35;-1;-1;-1;-1;Qui;28;Out;20;1;43
12646;2405268;-1;79;128;-1;-1;-1;-1;-1;-1;35;1;35;-1;-1;-1;-1;Qui;28;Out;20;7;51
12647;2405349;-1;128;128;-1;-1;-1;-1;-1;-1;35;1;35;-1;-1;-1;-1;Qui;28;Out;20;9;12
12648;2405484;-1;206;128;-1;-1;-1;-1;-1;-1;35;1;35;-1;-1;-1;-1;Qui;28;Out;20;11;27
12649;2405708;-1;173;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;20;15;11
12650;2406093;-1;163;128;-1;-1;-1;-1;-1;-1;35;1;35;-1;-1;-1;-1;Qui;28;Out;20;21;36
12651;2406269;-1;146;128;-1;-1;-1;-1;-1;-1;35;1;35;-1;-1;-1;-1;Qui;28;Out;20;24;32
12652;2406429;-1;160;128;-1;-1;-1;-1;-1;-1;35;1;146;-1;-1;-1;-1;Qui;28;Out;20;27;12
12653;2406857;-1;1188;128;-1;-1;-1;-1;-1;-1;35;1;316;-1;-1;-1;-1;Qui;28;Out;20;34;20
12654;2408047;-1;442;128;-1;-1;-1;-1;-1;-1;35;1;316;-1;-1;-1;-1;Qui;28;Out;20;54;10
12655;2408493;-1;7829;64;-1;-1;-1;-1;-1;-1;18;1;-1;-1;-1;-1;-1;Qui;28;Out;21;1;36
12656;2409139;-1;1785;64;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Qui;28;Out;21;12;22
12657;2411899;-1;3218;64;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Qui;28;Out;21;58;22
12658;2415124;-1;3210;64;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Qui;28;Out;22;52;7
12659;2418338;-1;0;128;-1;-1;-1;-1;-1;-1;2;1;-1;-1;-1;-1;-1;Qui;28;Out;23;45;41
12725;2448376;-1;22;1;-1;-1;-1;-1;-1;-1;22;1;317;-1;-1;-1;-1;Sex;29;Out;8;6;19
12726;2449108;-1;253;2;-1;-1;-1;-1;-1;-1;22;1;317;-1;-1;-1;-1;Sex;29;Out;8;18;31
12727;2449199;-1;44;64;-1;-1;-1;-1;-1;-1;12;2;11;-1;-1;-1;-1;Sex;29;Out;8;20;2
12728;2449227;-1;157;32;-1;-1;-1;-1;-1;-1;14;2;26;-1;-1;-1;-1;Sex;29;Out;8;20;30
12729;2449524;-1;8300;4;-1;-1;-1;-1;-1;-1;22;1;317;-1;-1;-1;-1;Sex;29;Out;8;25;27
12730;2449843;-1;13871;8;-1;-1;-1;-1;-1;-1;22;1;154;-1;-1;-1;-1;Sex;29;Out;8;30;46
12731;2450032;-1;189;2;-1;-1;-1;-1;-1;-1;15;1;300;-1;-1;-1;-1;Sex;29;Out;8;33;55
12739;2451856;-1;25;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;9;4;19
12740;2451904;-1;20;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Sex;29;Out;9;5;7
12742;2452068;-1;372;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;9;7;51
12744;2452530;-1;487;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;9;15;33
12745;2452693;-1;315;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;9;18;16
12746;2452853;-1;33;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;9;20;56
12748;2452952;-1;422;32;-1;-1;-1;-1;-1;-1;7;1;10;-1;-1;-1;-1;Sex;29;Out;9;22;35
12749;2453022;-1;351;4;-1;-1;-1;-1;-1;-1;7;1;18;-1;-1;-1;-1;Sex;29;Out;9;23;45
12750;2453026;-1;33;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;9;23;49
12751;2453074;-1;371;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;9;24;37
12752;2453094;-1;65;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;9;24;57
12753;2453123;-1;38;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;9;25;26
12754;2453229;-1;31;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;9;27;12
12757;2453323;-1;27;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;9;28;46
12759;2453389;-1;31;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;9;29;52
12761;2453461;-1;159;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;9;31;4
12763;2453731;-1;2497;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;9;35;34
12766;2454825;-1;496;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;9;53;48
12767;2454865;-1;110;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;9;54;28
12771;2455039;-1;51;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;9;57;22
12774;2455397;-1;588;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;10;3;20
12776;2455816;-1;200;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;10;10;19
12777;2455869;-1;31;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;10;11;12
12779;2456092;-1;42;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;10;14;55
12780;2456232;-1;15;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;10;17;15
12781;2456273;-1;103;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;10;17;56
12782;2456317;-1;2533;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;10;18;40
12786;2456558;-1;29;16;-1;-1;-1;-1;-1;-1;39;2;181;-1;-1;-1;-1;Sex;29;Out;10;22;41
12788;2456682;-1;29;1;-1;-1;-1;-1;-1;-1;39;2;9;-1;-1;-1;-1;Sex;29;Out;10;24;45
12790;2456905;-1;44;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;10;28;28
12791;2457140;-1;88;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;10;32;23
12793;2457330;-1;28;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;10;35;33
12794;2457428;-1;16;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;10;37;11
12795;2457503;-1;424;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;10;38;26
12796;2457596;-1;67;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;10;39;59
12798;2457707;-1;305;16;-1;-1;-1;-1;-1;-1;39;2;181;-1;-1;-1;-1;Sex;29;Out;10;41;50
12799;2457848;-1;17;1;-1;-1;-1;-1;-1;-1;39;2;9;-1;-1;-1;-1;Sex;29;Out;10;44;11
12800;2457966;-1;5471;8;-1;-1;-1;-1;-1;-1;22;1;317;-1;-1;-1;-1;Sex;29;Out;10;46;9
12804;2458160;-1;101;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;10;49;23
12807;2458651;-1;55;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;10;57;34
12808;2458766;-1;3;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;10;59;29
12810;2458826;-1;5229;16;-1;-1;-1;-1;-1;-1;39;2;181;-1;-1;-1;-1;Sex;29;Out;11;0;29
12811;2458854;-1;19;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;11;0;57
12812;2458931;-1;102;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;2;14
12813;2459244;-1;55;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;7;27
12819;2459836;-1;481;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;17;19
12821;2460129;-1;2530;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;11;22;12
12823;2460433;-1;39;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;27;16
12825;2460973;-1;28;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;11;36;16
12826;2461031;-1;28;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;11;37;14
12827;2461065;-1;43;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;37;48
12831;2461323;-1;62;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;42;6
12832;2461361;-1;40;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;11;42;44
12835;2461598;-1;28;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;11;46;41
12836;2461636;-1;39;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;47;19
12838;2462274;-1;20;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;11;57;57
12840;2462341;-1;37;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;11;59;4
12841;2462512;-1;28;1;-1;-1;-1;-1;-1;-1;13;1;15;-1;-1;-1;-1;Sex;29;Out;12;1;55
12842;2462549;-1;40;1;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;12;2;32
12843;2462647;-1;36;4;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;12;4;10
12844;2462663;-1;27;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;12;4;26
12848;2462819;-1;36;4;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;12;7;2
12851;2463184;-1;52;4;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;12;13;7
12853;2463552;-1;2074;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;12;19;15
12854;2463670;-1;3233;16;-1;-1;-1;-1;-1;-1;22;1;317;-1;-1;-1;-1;Sex;29;Out;12;21;13
12862;2465280;-1;14;1;-1;-1;-1;-1;-1;-1;2;1;9;-1;-1;-1;-1;Sex;29;Out;12;48;3
12864;2465628;-1;18;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;12;53;51
12865;2465674;-1;934;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;12;54;37
12872;2466531;-1;222;32;-1;-1;-1;-1;-1;-1;12;2;31;-1;-1;-1;-1;Sex;29;Out;13;8;54
12873;2466645;-1;1447;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;13;10;48
12874;2466783;-1;180;16;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;Sex;29;Out;13;13;6
12881;2467492;-1;73;4;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;13;24;55
12882;2467547;-1;179;16;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;Sex;29;Out;13;25;50
12883;2467771;-1;4;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;13;29;34
12884;2467810;-1;73;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;13;30;13
12885;2467819;-1;222;32;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;Sex;29;Out;13;30;22
12886;2468050;-1;1868;32;-1;-1;-1;-1;-1;-1;22;1;317;-1;-1;-1;-1;Sex;29;Out;13;34;13
12887;2468132;-1;2090;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;13;35;35
12894;2469197;-1;67;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;13;53;20
12897;2470145;-1;3269;32;-1;-1;-1;-1;-1;-1;10;1;101;-1;-1;-1;-1;Sex;29;Out;14;9;8
12898;2470227;-1;16;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;14;10;30
12901;2470341;-1;124;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;14;12;24
12903;2470403;-1;29;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;14;13;26
12905;2470476;-1;1910;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;14;14;39
12907;2470527;-1;67;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;14;15;30
12915;2472388;-1;22;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;14;46;31
12918;2473224;-1;32;1;-1;-1;-1;-1;-1;-1;22;1;318;-1;-1;-1;-1;Sex;29;Out;15;0;27
12924;2474425;-1;149;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;15;20;28
12925;2474485;-1;88;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;15;21;28
12926;2475066;-1;62;1;-1;-1;-1;-1;-1;-1;22;1;318;-1;-1;-1;-1;Sex;29;Out;15;31;9
12927;2475227;-1;70;2;-1;-1;-1;-1;-1;-1;22;1;318;-1;-1;-1;-1;Sex;29;Out;15;33;50
12928;2475349;-1;101;4;-1;-1;-1;-1;-1;-1;22;1;318;-1;-1;-1;-1;Sex;29;Out;15;35;52
12929;2475363;-1;66;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;15;36;6
12930;2475497;-1;90;8;-1;-1;-1;-1;-1;-1;22;1;318;-1;-1;-1;-1;Sex;29;Out;15;38;20
12931;2475646;-1;122;16;-1;-1;-1;-1;-1;-1;22;1;318;-1;-1;-1;-1;Sex;29;Out;15;40;49
12932;2475820;-1;203;32;-1;-1;-1;-1;-1;-1;22;1;318;-1;-1;-1;-1;Sex;29;Out;15;43;43
12933;2475857;-1;121;8;-1;-1;-1;-1;-1;-1;34;1;108;-1;-1;-1;-1;Sex;29;Out;15;44;20
12934;2475868;-1;54;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;15;44;31
12935;2476010;-1;46;8;-1;-1;-1;-1;-1;-1;34;1;108;-1;-1;-1;-1;Sex;29;Out;15;46;53
12936;2476081;-1;141;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;15;48;4
12937;2476144;-1;78;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;15;49;7
12938;2476169;-1;56;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;15;49;32
12939;2476504;-1;144;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;15;55;7
12940;2476701;-1;43;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;15;58;24
12941;2476848;-1;54;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;16;0;51
12942;2476893;-1;21;1;-1;-1;-1;-1;-1;-1;33;1;107;-1;-1;-1;-1;Sex;29;Out;16;1;36
12943;2476986;-1;53;4;-1;-1;-1;-1;-1;-1;13;1;274;-1;-1;-1;-1;Sex;29;Out;16;3;9
12944;2477546;-1;44;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;16;12;29
12945;2478523;-1;31;16;-1;-1;-1;-1;-1;-1;33;1;319;-1;-1;-1;-1;Sex;29;Out;16;28;46
12949;2479812;-1;48;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;16;50;15
12953;2480108;-1;57;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Sex;29;Out;16;55;11
12957;2480717;-1;111;8;-1;-1;-1;-1;-1;-1;34;1;108;-1;-1;-1;-1;Sex;29;Out;17;5;20
12958;2481037;-1;138;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;17;10;40
12960;2481192;-1;50;8;-1;-1;-1;-1;-1;-1;34;1;108;-1;-1;-1;-1;Sex;29;Out;17;13;15
12965;2481606;-1;229;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;17;20;9
12967;2481675;-1;161;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;17;21;18
12969;2482119;-1;606;32;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;17;28;42
12970;2482181;-1;544;8;-1;-1;-1;-1;-1;-1;24;1;101;-1;-1;-1;-1;Sex;29;Out;17;29;44
12971;2482410;-1;3671;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sex;29;Out;17;33;33
12980;2484300;-1;12;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Sex;29;Out;18;5;3
12987;2485272;-1;292;2;-1;-1;-1;-1;-1;-1;12;2;90;-1;-1;-1;-1;Sex;29;Out;18;21;15
12988;2485279;-1;285;2;-1;-1;-1;-1;-1;-1;12;2;49;-1;-1;-1;-1;Sex;29;Out;18;21;22
12990;2485654;-1;185;2;-1;-1;-1;-1;-1;-1;12;2;90;-1;-1;-1;-1;Sex;29;Out;18;27;37
12991;2485661;-1;177;2;-1;-1;-1;-1;-1;-1;12;2;49;-1;-1;-1;-1;Sex;29;Out;18;27;44
12995;2485951;-1;101;2;-1;-1;-1;-1;-1;-1;12;2;90;-1;-1;-1;-1;Sex;29;Out;18;32;34
12996;2485957;-1;96;2;-1;-1;-1;-1;-1;-1;12;2;49;-1;-1;-1;-1;Sex;29;Out;18;32;40
12998;2485965;-1;88;2;-1;-1;-1;-1;-1;-1;12;2;50;-1;-1;-1;-1;Sex;29;Out;18;32;48
13000;2486085;-1;14;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sex;29;Out;18;34;48
13002;2486610;-1;47;2;-1;-1;-1;-1;-1;-1;12;2;90;-1;-1;-1;-1;Sex;29;Out;18;43;33
13003;2486617;-1;39;2;-1;-1;-1;-1;-1;-1;12;2;49;-1;-1;-1;-1;Sex;29;Out;18;43;40
13006;2487465;-1;16;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;Sex;29;Out;18;57;48
13007;2487499;-1;17;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;Sex;29;Out;18;58;22
13008;2487529;-1;0;1;-1;-1;-1;-1;-1;-1;12;2;1;-1;-1;-1;-1;Sex;29;Out;18;58;52
13010;2494475;-1;100;128;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;Sex;29;Out;20;54;38
13011;2494611;-1;9496;64;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;Sex;29;Out;20;56;54
13051;2504112;-1;8798;128;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Sex;29;Out;23;35;15
13052;2512914;-1;265;128;-1;-1;-1;-1;-1;-1;15;1;-1;-1;-1;-1;-1;Sab;30;Out;2;1;57
13053;2513185;-1;10933;128;-1;-1;-1;-1;-1;-1;17;1;-1;-1;-1;-1;-1;Sab;30;Out;2;6;28
13134;2538300;-1;12;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Sab;30;Out;9;5;3
13147;2540228;-1;4;1;-1;-1;-1;-1;-1;-1;2;1;9;-1;-1;-1;-1;Sab;30;Out;9;37;11
13148;2540247;-1;30;1;-1;-1;-1;-1;-1;-1;2;1;56;-1;-1;-1;-1;Sab;30;Out;9;37;30
13191;2548713;-1;11752;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sab;30;Out;11;58;36
13199;2550361;-1;163;64;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;Sab;30;Out;12;26;4
13242;2560467;-1;13;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sab;30;Out;15;14;30
13243;2560509;-1;11760;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Sab;30;Out;15;15;12
13253;2563412;-1;2853;32;-1;-1;-1;-1;-1;-1;1;1;315;-1;-1;-1;-1;Sab;30;Out;16;3;35
13276;2568093;-1;1759;64;-1;-1;-1;-1;-1;-1;1;1;315;-1;-1;-1;-1;Sab;30;Out;17;21;36
13279;2570700;-1;14;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Sab;30;Out;18;5;3
13307;2576069;-1;13;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Sab;30;Out;19;34;32
13309;2577605;-1;10924;64;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;Sab;30;Out;20;0;8
13349;2588534;-1;9547;128;-1;-1;-1;-1;-1;-1;2;1;-1;-1;-1;-1;-1;Sab;30;Out;23;2;17
13350;2598085;-1;10101;128;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Dom;31;Out;1;41;28
13417;2621885;-1;240;32;-1;-1;-1;-1;-1;-1;49;1;147;-1;-1;-1;-1;Dom;31;Out;8;18;8
13425;2623648;-1;27;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;31;Out;8;47;31
13432;2624452;-1;15;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;31;Out;9;0;55
13433;2624468;-1;19;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;31;Out;9;1;11
13434;2624550;-1;34962;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;31;Out;9;2;33
13435;2624707;-1;24;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Dom;31;Out;9;5;10
13452;2628300;-1;13;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Dom;31;Out;10;5;3
13466;2630827;-1;0;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Dom;31;Out;10;47;10
13467;2630845;-1;40;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Dom;31;Out;10;47;28
13469;2631002;-1;46;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Dom;31;Out;10;50;5
13482;2632960;-1;158;64;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;Dom;31;Out;11;22;43
13566;2651379;-1;7;1;-1;-1;-1;-1;-1;-1;2;1;9;-1;-1;-1;-1;Dom;31;Out;16;29;42
13590;2657100;-1;14;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Dom;31;Out;18;5;3
13603;2659515;-1;16;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;31;Out;18;45;18
